Respondent_ID,Age,Gender,Income_Level,Frequency_of_Consumption,Brand_Preference,Satisfaction_Level,Purchase_Location,Reason_for_Choice,Occasions_of_Buying,Most_Often_Consumed_Brand,Consumed_With,NPS_Score,Taste_Rating,Price_Rating,Packaging_Rating,Brand_Reputation_Rating,Availability_Rating,Sweetness_Rating,Fizziness_Rating
213,18,Prefer Not to Say,Middle,Rarely,Pepsi Light,Neutral,Vending Machine,Taste,Other,Diet Coke,With Family,4,2,3,5,1,4,5,5
220,59,Female,Low,Never,Pepsi Light,Neutral,Vending Machine,Price,Sports Events,Diet Coke,Other,1,3,5,4,4,1,3,5
260,20,Non-Binary,High,Weekly,Pepsi Light,Dissatisfied,Convenience Store,Price,Travel,Diet Coke,Alone,6,3,1,3,5,1,2,4
264,20,Prefer Not to Say,Middle,Never,Pepsi Light,Neutral,Online,Price,Restaurants,Diet Coke,With Family,1,4,4,5,2,3,3,4
359,26,Male,Low,Daily,Pepsi Light,Dissatisfied,Other,Availability,Parties,Diet Coke,With Colleagues,5,5,2,2,2,4,5,2
374,51,Male,Low,Weekly,Pepsi Light,Neutral,Other,Other,Home,Diet Coke,With Friends,0,4,5,1,1,1,3,3
408,63,Prefer Not to Say,High,Monthly,Pepsi Light,Dissatisfied,Online,Brand Loyalty,Work,Diet Coke,With Family,5,5,3,3,5,4,5,3
409,31,Male,High,Weekly,Pepsi Light,Very Dissatisfied,Other,Brand Loyalty,Work,Diet Coke,Alone,3,2,4,1,5,5,4,1
423,59,Non-Binary,Low,Rarely,Pepsi Light,Very Dissatisfied,Convenience Store,Taste,Work,Diet Coke,With Colleagues,2,4,1,5,3,5,1,5
425,25,Female,High,Never,Pepsi Light,Very Satisfied,Convenience Store,Availability,Home,Diet Coke,With Friends,7,1,1,5,4,3,5,5
428,25,Male,High,Daily,Pepsi Light,Neutral,Convenience Store,Taste,Parties,Diet Coke,With Family,7,4,2,4,5,5,1,3
484,57,Non-Binary,Low,Never,Pepsi Light,Dissatisfied,Online,Availability,Parties,Diet Coke,Other,6,5,5,3,4,1,5,2
509,31,Prefer Not to Say,Low,Daily,Pepsi Light,Very Dissatisfied,Vending Machine,Availability,Travel,Diet Coke,Other,0,1,4,2,1,5,1,2
520,51,Female,High,Weekly,Pepsi Light,Very Satisfied,Other,Taste,Home,Diet Coke,Alone,4,5,2,2,1,1,5,5
535,34,Non-Binary,Middle,Daily,Pepsi Light,Neutral,Other,Brand Loyalty,Work,Diet Coke,With Friends,1,4,2,3,1,3,5,4
537,41,Male,Middle,Weekly,Pepsi Light,Neutral,Other,Availability,Restaurants,Diet Coke,Other,0,4,3,4,3,1,5,1
554,38,Female,High,Daily,Pepsi Light,Neutral,Supermarket,Taste,Restaurants,Diet Coke,With Friends,3,5,5,4,4,1,4,4
584,46,Female,High,Monthly,Pepsi Light,Very Satisfied,Other,Taste,Parties,Diet Coke,Alone,9,4,1,2,2,4,5,4
607,28,Prefer Not to Say,High,Never,Pepsi Light,Dissatisfied,Supermarket,Price,Sports Events,Diet Coke,With Colleagues,10,1,1,3,5,3,2,1
614,42,Female,Middle,Rarely,Pepsi Light,Dissatisfied,Vending Machine,Brand Loyalty,Other,Diet Coke,With Friends,3,2,4,3,1,1,4,2
631,25,Non-Binary,Low,Rarely,Pepsi Light,Neutral,Vending Machine,Price,Restaurants,Diet Coke,With Family,3,5,1,4,1,3,4,4
657,47,Non-Binary,High,Weekly,Pepsi Light,Dissatisfied,Vending Machine,Price,Sports Events,Diet Coke,With Colleagues,9,1,5,1,2,2,5,5
663,46,Prefer Not to Say,Low,Rarely,Pepsi Light,Satisfied,Online,Availability,Travel,Diet Coke,Alone,9,1,5,1,5,4,3,3
697,50,Male,Middle,Daily,Pepsi Light,Very Satisfied,Supermarket,Taste,Sports Events,Diet Coke,With Colleagues,5,5,1,5,2,1,3,5
703,53,Male,High,Daily,Pepsi Light,Satisfied,Convenience Store,Other,Restaurants,Diet Coke,Alone,2,5,2,5,3,3,4,5
709,45,Male,High,Daily,Pepsi Light,Dissatisfied,Other,Taste,Sports Events,Diet Coke,With Family,7,3,2,5,4,2,2,3
723,30,Prefer Not to Say,High,Weekly,Pepsi Light,Satisfied,Online,Other,Parties,Diet Coke,With Friends,0,4,5,3,3,1,1,4
835,62,Non-Binary,Low,Daily,Pepsi Light,Very Satisfied,Supermarket,Taste,Other,Diet Coke,With Colleagues,10,3,3,3,4,5,4,1
847,22,Non-Binary,Middle,Monthly,Pepsi Light,Very Dissatisfied,Other,Price,Sports Events,Diet Coke,With Family,8,3,5,3,5,4,1,4
848,25,Non-Binary,Middle,Daily,Pepsi Light,Very Dissatisfied,Online,Other,Sports Events,Diet Coke,Alone,8,4,1,4,4,3,3,5
882,41,Male,High,Monthly,Pepsi Light,Neutral,Supermarket,Brand Loyalty,Travel,Diet Coke,Alone,6,1,2,4,1,2,5,4
920,44,Female,Low,Never,Pepsi Light,Satisfied,Online,Price,Work,Diet Coke,With Friends,3,1,5,5,4,2,2,1
945,57,Non-Binary,High,Rarely,Pepsi Light,Very Dissatisfied,Vending Machine,Taste,Sports Events,Diet Coke,With Colleagues,10,3,2,1,4,5,3,5
978,37,Non-Binary,Middle,Rarely,Pepsi Light,Very Satisfied,Online,Availability,Restaurants,Diet Coke,With Family,6,1,1,2,5,2,1,4
